step,timestamp,phase,phase_count_node,phase_count_graph,avg_loss_last_10,best_loss_so_far,time_in_phase
38330,1753234812.3647583,graph,9083,27248,0.06372939934954047,0.0014178174315020442,0.39551687240600586
38340,1753234815.741008,node,9086,27255,0.05724993236362934,0.0014178174315020442,0.0
38350,1753234819.1914113,graph,9088,27263,0.593604552000761,0.0014178174315020442,0.32375264167785645
38360,1753234822.6973782,node,9091,27270,0.04162227844353765,0.0014178174315020442,0.0
38370,1753234826.4342952,graph,9093,27278,0.05198652967810631,0.0014178174315020442,0.3893003463745117
38380,1753234830.026765,node,9096,27285,0.2630368199199438,0.0014178174315020442,0.0
38390,1753234833.7243032,graph,9098,27293,0.16486471947282552,0.0014178174315020442,0.41745567321777344
38400,1753234837.6889255,node,9101,27300,0.05207607359625399,0.0014178174315020442,0.0
38410,1753234841.5331256,graph,9103,27308,0.048216111678630116,0.0014178174315020442,0.37795281410217285
38420,1753234845.4241357,node,9106,27315,0.04526642491109669,0.0014178174315020442,0.0
38430,1753234849.230314,graph,9108,27323,9.071016306476668,0.0014178174315020442,0.35740184783935547
38440,1753234852.812924,node,9111,27330,3.40166470897384,0.0014178174315020442,0.0
38450,1753234856.4310205,graph,9113,27338,0.08335547191090882,0.0014178174315020442,0.35830092430114746
38460,1753234860.0085824,node,9116,27345,0.5995918822474777,0.0014178174315020442,0.0
38470,1753234863.6611786,graph,9118,27353,0.057700331695377825,0.0014178174315020442,0.37171411514282227
38480,1753234867.270064,node,9121,27360,0.1749692540615797,0.0014178174315020442,0.0
38490,1753234870.9579382,graph,9123,27368,0.03954994110390544,0.0014178174315020442,0.36910462379455566
38500,1753234874.535599,node,9126,27375,0.03739417679607868,0.0014178174315020442,0.0
38510,1753234878.151142,graph,9128,27383,1.1940395276993514,0.0014178174315020442,0.3858642578125
38520,1753234881.6402066,node,9131,27390,0.3090634897351265,0.0014178174315020442,0.0
38530,1753234885.5710924,graph,9133,27398,3.359782385174185,0.0014178174315020442,0.36627864837646484
38540,1753234889.383634,node,9136,27405,0.18550634123384951,0.0014178174315020442,0.0
38550,1753234893.2282152,graph,9138,27413,0.037436901847831904,0.0014178174315020442,0.413926362991333
38560,1753234896.8288133,node,9141,27420,1.7999291896354408,0.0014178174315020442,0.0
38570,1753234900.4956863,graph,9143,27428,0.052562957629561424,0.0014178174315020442,0.37643885612487793
38580,1753234904.201463,node,9146,27435,1.7762670525815338,0.0014178174315020442,0.0
38590,1753234907.9370754,graph,9148,27443,0.13114445516839623,0.0014178174315020442,0.35025978088378906
38600,1753234911.61603,node,9151,27450,0.4706672040745616,0.0014178174315020442,0.0
38610,1753234915.440842,graph,9153,27458,0.1798339482396841,0.0014178174315020442,0.45488691329956055
38620,1753234919.1966357,node,9156,27465,0.15133160594850778,0.0014178174315020442,0.0
38630,1753234922.917248,graph,9158,27473,0.04010882889851928,0.0014178174315020442,0.3447225093841553
38640,1753234926.5575879,node,9161,27480,1.0104624106548727,0.0014178174315020442,0.0
38650,1753234930.3388345,graph,9163,27488,0.8034105837345124,0.0014178174315020442,0.38083600997924805
38660,1753234933.9167979,node,9166,27495,0.14505754844285548,0.0014178174315020442,0.0
38670,1753234937.447406,graph,9168,27503,0.4569512063637376,0.0014178174315020442,0.38536500930786133
38680,1753234941.0617397,node,9171,27510,1.4843507766723634,0.0014178174315020442,0.0
38690,1753234944.8182335,graph,9173,27518,0.062497678212821484,0.0014178174315020442,0.3759002685546875
38700,1753234948.4886966,node,9176,27525,0.048081819294020535,0.0014178174315020442,0.0
38710,1753234952.3346233,graph,9178,27533,0.04877912290394306,0.0014178174315020442,0.3937051296234131
38720,1753234956.1119168,node,9181,27540,0.0497124838642776,0.0014178174315020442,0.0
38730,1753234960.0596669,graph,9183,27548,0.046238698344677684,0.0014178174315020442,0.44037961959838867
38740,1753234963.934202,node,9186,27555,0.1512455452233553,0.0014178174315020442,0.0
38750,1753234968.0517054,graph,9188,27563,0.048149265721440314,0.0014178174315020442,0.5631177425384521
38760,1753234971.8524308,node,9191,27570,0.10650449441745877,0.0014178174315020442,0.0
38770,1753234975.7227657,graph,9193,27578,0.5606359946541488,0.0014178174315020442,0.39182424545288086
38780,1753234979.3983335,node,9196,27585,0.4943434642627835,0.0014178174315020442,0.0
38790,1753234983.1683414,graph,9198,27593,1.8022390354424715,0.0014178174315020442,0.374194860458374
38800,1753234986.9619293,node,9201,27600,0.2538257759064436,0.0014178174315020442,0.0
38810,1753234990.6721137,graph,9203,27608,0.041754495818167925,0.0014178174315020442,0.38756418228149414
38820,1753234994.4025133,node,9206,27615,0.14863813184201718,0.0014178174315020442,0.0
38830,1753234998.1707606,graph,9208,27623,0.25203532837331294,0.0014178174315020442,0.39335179328918457
38840,1753235002.101877,node,9211,27630,0.2515633724629879,0.0014178174315020442,0.0
38850,1753235005.8518155,graph,9213,27638,0.22115969136357308,0.0014178174315020442,0.3637576103210449
38860,1753235009.6968336,node,9216,27645,0.26839831173419954,0.0014178174315020442,0.0
38870,1753235013.5159667,graph,9218,27653,0.04576443540863693,0.0014178174315020442,0.3654210567474365
38880,1753235017.328133,node,9221,27660,0.4799190033227205,0.0014178174315020442,0.0
38890,1753235021.124972,graph,9223,27668,0.10104457847774029,0.0014178174315020442,0.38935256004333496
38900,1753235024.7455187,node,9226,27675,0.04263334455899894,0.0014178174315020442,0.0
38910,1753235028.493512,graph,9228,27683,0.04284141976386309,0.0014178174315020442,0.40337228775024414
38920,1753235032.2818892,node,9231,27690,0.05065758684650064,0.0014178174315020442,0.0
38930,1753235036.089224,graph,9233,27698,0.07469327114522457,0.0014178174315020442,0.3776113986968994
38940,1753235039.9026382,node,9236,27705,0.25793583542108534,0.0014178174315020442,0.0
38950,1753235044.2414732,graph,9238,27713,0.09786838479340076,0.0014178174315020442,0.5284898281097412
38960,1753235048.294683,node,9241,27720,0.05125880516134203,0.0014178174315020442,0.0
38970,1753235052.575053,graph,9243,27728,0.4981030825525522,0.0014178174315020442,0.5055959224700928
38980,1753235057.0237987,node,9246,27735,0.08950192774645985,0.0014178174315020442,0.0
38990,1753235062.3658478,graph,9248,27743,0.0394167008344084,0.0014178174315020442,0.3974885940551758
39000,1753235066.4616022,node,9251,27750,3.077005262626335,0.0014178174315020442,0.0
39010,1753235070.5540164,graph,9253,27758,0.8570740777999163,0.0014178174315020442,0.41943883895874023
39020,1753235075.0330887,node,9256,27765,0.44610741063952447,0.0014178174315020442,0.0
39030,1753235080.4918628,graph,9258,27773,0.11490748561918736,0.0014178174315020442,0.4178473949432373
39040,1753235084.6332417,node,9261,27780,0.16064402456395327,0.0014178174315020442,0.0
39050,1753235088.8552392,graph,9263,27788,0.04048454724252224,0.0014178174315020442,0.43543457984924316
39060,1753235093.1447034,node,9266,27795,0.044073883444070816,0.0014178174315020442,0.0
39070,1753235098.722737,graph,9268,27803,0.12088125497102738,0.0014178174315020442,0.673703670501709
39080,1753235103.0625334,node,9271,27810,0.04031058819964528,0.0014178174315020442,0.0
39090,1753235107.319306,graph,9273,27818,0.04583240216597915,0.0014178174315020442,0.3582193851470947
39100,1753235111.745706,node,9276,27825,0.03402401627972722,0.0014178174315020442,0.0
39110,1753235116.6951184,graph,9278,27833,0.046584985125809907,0.0014178174315020442,0.6858656406402588
39120,1753235121.4369433,node,9281,27840,0.15521834397222847,0.0014178174315020442,0.0
39130,1753235125.60693,graph,9283,27848,1.0904319121036679,0.0014178174315020442,0.3982093334197998
39140,1753235129.8290744,node,9286,27855,0.2009518913924694,0.0014178174315020442,0.0
39150,1753235134.4413834,graph,9288,27863,0.20849733091890812,0.0014178174315020442,0.7457840442657471
39160,1753235139.5090456,node,9291,27870,0.04839098341763019,0.0014178174315020442,0.0
39170,1753235143.3771603,graph,9293,27878,0.06287922672927379,0.0014178174315020442,0.39714503288269043
39180,1753235147.3660603,node,9296,27885,0.19996923017315565,0.0014178174315020442,0.0
39190,1753235151.6687775,graph,9298,27893,0.04017742620781064,0.0014178174315020442,0.4389033317565918
39200,1753235156.9241543,node,9301,27900,0.08576361341401935,0.0014178174315020442,0.0
39210,1753235161.2569563,graph,9303,27908,0.17962974235415458,0.0014178174315020442,0.37042713165283203
39220,1753235165.4849072,node,9306,27915,0.1472333217971027,0.0014178174315020442,0.0
39230,1753235169.754346,graph,9308,27923,0.03977234517224133,0.0014178174315020442,0.395688533782959
39240,1753235175.3657618,node,9311,27930,0.3033264182507992,0.0014178174315020442,0.0
39250,1753235179.5258849,graph,9313,27938,0.1204690475948155,0.0014178174315020442,0.3761148452758789
39260,1753235183.7049308,node,9316,27945,0.047072516102343795,0.0014178174315020442,0.0
39270,1753235188.5661643,graph,9318,27953,0.03611667733639479,0.0014178174315020442,0.5978903770446777
39280,1753235194.3365164,node,9321,27960,4.564352017268538,0.0014178174315020442,0.0
39290,1753235198.5877638,graph,9323,27968,0.06106515489518642,0.0014178174315020442,0.41866040229797363
39300,1753235202.7424352,node,9326,27975,0.044630040600895884,0.0014178174315020442,0.0
39310,1753235206.9394734,graph,9328,27983,0.0681292537599802,0.0014178174315020442,0.42759251594543457
39320,1753235212.254875,node,9331,27990,0.3759869462810457,0.0014178174315020442,0.0
39330,1753235216.653875,graph,9333,27998,0.056219983100891116,0.0014178174315020442,0.3994436264038086
39340,1753235220.4670765,node,9336,28005,0.141764004714787,0.0014178174315020442,0.0
39350,1753235224.6196742,graph,9338,28013,0.06954700304195285,0.0014178174315020442,0.38153910636901855
39360,1753235229.022443,node,9341,28020,0.03872869750484824,0.0014178174315020442,0.0
39370,1753235234.0477538,graph,9343,28028,0.039601835608482364,0.0014178174315020442,0.4368629455566406
39380,1753235238.0816815,node,9346,28035,0.1485392140224576,0.0014178174315020442,0.0
39390,1753235242.1208944,graph,9348,28043,0.0643031146377325,0.0014178174315020442,0.379213809967041
39400,1753235246.5861113,node,9351,28050,0.3318435039371252,0.0014178174315020442,0.0
39410,1753235251.5914738,graph,9353,28058,0.11416674517095089,0.0014178174315020442,0.3732116222381592
39420,1753235255.5212693,node,9356,28065,0.3966887792106718,0.0014178174315020442,0.0
39430,1753235259.518233,graph,9358,28073,0.04592832257039845,0.0014178174315020442,0.4732198715209961
39440,1753235263.5097878,node,9361,28080,0.04872283418662846,0.0014178174315020442,0.0
39450,1753235268.8742023,graph,9363,28088,0.23054976798593999,0.0014178174315020442,0.39691710472106934
39460,1753235272.8572767,node,9366,28095,0.04518719557672739,0.0014178174315020442,0.0
39470,1753235276.895867,graph,9368,28103,0.04730297871865332,0.0014178174315020442,0.44490885734558105
39480,1753235280.9836838,node,9371,28110,0.04821373401209712,0.0014178174315020442,0.0
39490,1753235286.3748229,graph,9373,28118,0.045150622818619014,0.0014178174315020442,0.368243932723999
39500,1753235290.3801315,node,9376,28125,0.08533020624890923,0.0014178174315020442,0.0
39510,1753235294.359816,graph,9378,28133,0.04733552588149905,0.0014178174315020442,0.42070627212524414
39520,1753235298.3923361,node,9381,28140,0.3267385721206665,0.0014178174315020442,0.0
39530,1753235303.8803926,graph,9383,28148,0.15430227387696505,0.0014178174315020442,0.397597074508667
39540,1753235307.5708215,node,9386,28155,0.16123296930454672,0.0014178174315020442,0.0
39550,1753235311.2346652,graph,9388,28163,0.893914918601513,0.0014178174315020442,0.3864278793334961
39560,1753235314.8778646,node,9391,28170,0.14519753681961448,0.0014178174315020442,0.0
39570,1753235318.6879647,graph,9393,28178,0.046934856195002796,0.0014178174315020442,0.36160969734191895
39580,1753235322.3368073,node,9396,28185,0.04825678868219256,0.0014178174315020442,0.0
39590,1753235326.0836668,graph,9398,28193,0.0490849650464952,0.0014178174315020442,0.3893606662750244
39600,1753235329.6950283,node,9401,28200,0.056651255441829564,0.0014178174315020442,0.0
39610,1753235333.2563467,graph,9403,28208,0.6402379252016545,0.0014178174315020442,0.35418033599853516
39620,1753235336.7825654,node,9406,28215,0.04215261717326939,0.0014178174315020442,0.0
39630,1753235340.3607244,graph,9408,28223,0.1095047164708376,0.0014178174315020442,0.37468457221984863
39640,1753235343.9402149,node,9411,28230,0.1958535999059677,0.0014178174315020442,0.0
39650,1753235347.5093567,graph,9413,28238,0.0679178349673748,0.0014178174315020442,0.35480356216430664
39660,1753235350.9978426,node,9416,28245,0.03846580982208252,0.0014178174315020442,0.0
39670,1753235354.6367664,graph,9418,28253,0.04558819867670536,0.0014178174315020442,0.41737794876098633
39680,1753235358.1643188,node,9421,28260,0.5232076536398381,0.0014178174315020442,0.0
39690,1753235361.7077916,graph,9423,28268,0.6159972954541445,0.0014178174315020442,0.37993383407592773
39700,1753235365.1398318,node,9426,28275,0.13100608880631626,0.0014178174315020442,0.0
39710,1753235368.7229617,graph,9428,28283,0.05251537151634693,0.0014178174315020442,0.34917569160461426
39720,1753235372.1849747,node,9431,28290,0.30967162661254405,0.0014178174315020442,0.0
39730,1753235375.7506099,graph,9433,28298,0.05190711794421077,0.0014178174315020442,0.38919925689697266
39740,1753235379.1956673,node,9436,28305,0.11043113963678479,0.0014178174315020442,0.0
39750,1753235382.7329335,graph,9438,28313,0.18827205151319504,0.0014178174315020442,0.36547350883483887
39760,1753235386.215178,node,9441,28320,0.03500510442536324,0.0014178174315020442,0.0
39770,1753235389.780877,graph,9443,28328,0.07621761001646518,0.0014178174315020442,0.37152791023254395
39780,1753235393.313064,node,9446,28335,0.351137334946543,0.0014178174315020442,0.0
39790,1753235396.901425,graph,9448,28343,0.09961851104162633,0.0014178174315020442,0.3595452308654785
39800,1753235400.4804292,node,9451,28350,0.188696491997689,0.0014178174315020442,0.0
39810,1753235404.1023223,graph,9453,28358,0.8000411830842495,0.0014178174315020442,0.37461161613464355
39820,1753235407.6369207,node,9456,28365,0.05141126834787428,0.0014178174315020442,0.0
39830,1753235411.1980329,graph,9458,28373,0.05888224244117737,0.0014178174315020442,0.360598087310791
39840,1753235414.7436194,node,9461,28380,0.16322714905254543,0.0014178174315020442,0.0
39850,1753235418.388821,graph,9463,28388,0.04008582509122789,0.0014178174315020442,0.3521606922149658
39860,1753235421.8721757,node,9466,28395,0.6726499104872345,0.0014178174315020442,0.0
39870,1753235425.5395453,graph,9468,28403,0.04368272577412426,0.0014178174315020442,0.38430070877075195
39880,1753235429.270173,node,9471,28410,0.03832906698808074,0.0014178174315020442,0.0
39890,1753235432.945983,graph,9473,28418,0.03982614390552044,0.0014178174315020442,0.3447556495666504
39900,1753235436.548641,node,9476,28425,0.07280791839584708,0.0014178174315020442,0.0
39910,1753235440.171102,graph,9478,28433,0.04229093575850129,0.0014178174315020442,0.3682229518890381
39920,1753235443.6992295,node,9481,28440,0.18571031838655472,0.0014178174315020442,0.0
39930,1753235447.240817,graph,9483,28448,0.044819559622555974,0.0014178174315020442,0.3481483459472656
39940,1753235450.756505,node,9486,28455,0.08342622411437332,0.0014178174315020442,0.0
39950,1753235454.3731718,graph,9488,28463,0.04600920770317316,0.0014178174315020442,0.3596227169036865
39960,1753235458.0066133,node,9491,28470,0.03803017043974251,0.0014178174315020442,0.0
39970,1753235461.6361156,graph,9493,28478,0.24559487029910088,0.0014178174315020442,0.39293909072875977
39980,1753235465.1437519,node,9496,28485,0.046352206356823446,0.0014178174315020442,0.0
